Row ID,Order Date,Customer ID,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,month,year
9638,18/11/2014,MH-17785,Corporate,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",87624,4,0,11391.12,Nov,2014
9639,12/11/2017,EP-13915,Consumer,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,1387.2,2,0,679.728,Nov,2017
9640,28/1/2015,JH-15985,Consumer,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,515717.28,13,0.4,-223477.488,Jan,2015
9641,7/3/2014,CM-12715,Corporate,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,2478,5,0,1139.88,Mar,2014
9642,7/3/2014,CM-12715,Corporate,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",24588,5,0,0,Mar,2014
9643,7/3/2014,CM-12715,Corporate,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,52404.48,6,0.2,2620.224,Mar,2014
9644,7/3/2014,CM-12715,Corporate,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",57788.16,2,0.2,6501.168,Mar,2014
9645,8/6/2017,FO-14305,Consumer,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,10745.28,7,0.2,1477.476,Jun,2017
9646,8/6/2017,FO-14305,Consumer,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,4220.16,2,0.2,-1002.288,Jun,2017
9647,8/6/2017,FO-14305,Consumer,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,8710.56,2,0.7,-5807.04,Jun,2017
9648,19/11/2014,MW-18220,Consumer,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,26539.2,4,0,6900.192,Nov,2014
9649,19/11/2014,MW-18220,Consumer,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,33836.4,3,0,9474.192,Nov,2014
9650,26/11/2016,MS-17365,Consumer,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,408799.68,8,0.15,19237.632,Nov,2016
9651,26/11/2016,MS-17365,Consumer,OFF-AR-10004269,Office Supplies,Art,Newell 31,4460.4,9,0,1248.912,Nov,2016
9652,26/11/2016,MS-17365,Consumer,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,7795.2,2,0,2338.56,Nov,2016
9653,26/11/2016,MS-17365,Consumer,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",71445.6,6,0,35722.8,Nov,2016
9654,23/1/2017,HP-14815,Home Office,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,11518.08,2,0.2,1439.76,Jan,2017
9655,23/1/2017,HP-14815,Home Office,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,592.56,2,0.7,-434.544,Jan,2017
9656,22/9/2014,AS-10090,Consumer,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",11692.8,3,0,4209.408,Sept,2014
9657,22/9/2014,AS-10090,Consumer,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,478.08,1,0.2,167.328,Sept,2014
9658,22/9/2014,AS-10090,Consumer,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",1564.8,4,0,688.512,Sept,2014
9659,22/9/2014,AS-10090,Consumer,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,69543.36,4,0.1,10045.152,Sept,2014
9660,26/3/2014,CS-12505,Consumer,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,2250,5,0,1080,Mar,2014
9661,6/6/2016,ME-17320,Home Office,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,362871.36,9,0.2,27215.352,Jun,2016
9662,6/6/2016,ME-17320,Home Office,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,3235.2,2,0,452.928,Jun,2016
9663,6/6/2016,ME-17320,Home Office,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,57312,3,0.2,19342.8,Jun,2016
9664,31/8/2017,MS-17770,Consumer,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,23274,3,0,1163.7,Aug,2017
9665,7/12/2015,KH-16690,Corporate,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,1555.2,2,0,746.496,Dec,2015
9666,16/11/2017,LC-16885,Consumer,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,14392.8,3,0,2878.56,Nov,2017
9667,16/11/2017,LC-16885,Consumer,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,1490.4,3,0,536.544,Nov,2017
9668,23/4/2016,AF-10870,Consumer,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2170.56,7,0.2,786.828,Apr,2016
9669,23/4/2016,AF-10870,Consumer,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",8636.4,3,0,4318.2,Apr,2016
9670,2/4/2017,AH-10465,Consumer,OFF-LA-10001569,Office Supplies,Labels,Avery 499,1792.8,3,0,824.688,Apr,2017
9671,13/8/2015,GK-14620,Corporate,OFF-AR-10001446,Office Supplies,Art,Newell 309,7761.6,7,0.2,970.2,Aug,2015
9672,13/11/2017,KL-16645,Consumer,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,2640,5,0.2,165,Nov,2017
9673,23/12/2016,FM-14290,Home Office,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,956.16,2,0.2,322.704,Dec,2016
9674,23/12/2016,FM-14290,Home Office,TEC-PH-10002645,Technology,Phones,LG G2,179996.4,5,0.4,-44999.1,Dec,2016
9675,22/7/2014,JL-15850,Consumer,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3195.84,1,0.2,159.792,Jul,2014
9676,6/5/2016,GM-14500,Consumer,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",4992,4,0,1697.28,May,2016
9677,28/11/2014,MC-17635,Corporate,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,7682.4,6,0,3533.904,Nov,2014
9678,18/4/2016,CS-12490,Corporate,OFF-AR-10001573,Office Supplies,Art,American Pencil,838.8,3,0,243.252,Apr,2016
9679,18/4/2016,CS-12490,Corporate,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",820.8,1,0,221.616,Apr,2016
9680,27/12/2015,AH-10030,Corporate,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,38772,2,0,7366.68,Dec,2015
9681,27/12/2015,AH-10030,Corporate,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,80179.2,9,0.2,9020.16,Dec,2015
9682,13/12/2017,EP-13915,Consumer,OFF-LA-10004559,Office Supplies,Labels,Avery 49,1036.8,3,0,508.032,Dec,2017
9683,13/12/2017,EP-13915,Consumer,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,4665.6,6,0,2239.488,Dec,2017
9684,13/12/2017,EP-13915,Consumer,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",24124.8,8,0,6513.696,Dec,2017
9685,13/12/2017,EP-13915,Consumer,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,1555.2,2,0,762.048,Dec,2017
9686,2/1/2017,FW-14395,Corporate,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,1990.8,1,0,696.78,Jan,2017
9687,30/5/2017,KA-16525,Consumer,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",4212,6,0,1221.48,May,2017
9688,30/9/2017,SC-20050,Home Office,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1397.52,9,0.8,-2096.28,Sept,2017
9689,20/6/2017,PG-18895,Consumer,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,3888,5,0,1866.24,Jun,2017
9690,20/6/2017,PG-18895,Consumer,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,60475.2,4,0,15118.8,Jun,2017
9691,4/4/2017,TA-21385,Home Office,OFF-AR-10001545,Office Supplies,Art,Newell 326,844.8,4,0,244.992,Apr,2017
9692,13/11/2015,PO-18850,Consumer,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",73679.904,3,0.32,-2167.056,Nov,2015
9693,28/8/2015,SM-20950,Corporate,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",56443.2,11,0,14675.232,Aug,2015
9694,24/9/2017,NK-18490,Home Office,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,3729.6,6,0,1827.504,Sept,2017
9695,24/9/2017,NK-18490,Home Office,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,876,2,0,262.8,Sept,2017
9696,11/12/2016,SC-20695,Corporate,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,8824.32,4,0.2,1103.04,Dec,2016
9697,10/6/2014,HK-14890,Corporate,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",58986,5,0,28903.14,Jun,2014
9698,11/3/2016,BT-11485,Home Office,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",3640.32,4,0.2,1137.6,Mar,2016
9699,15/12/2017,KM-16660,Consumer,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",2739.6,3,0,1287.612,Dec,2017
9700,15/12/2017,KM-16660,Consumer,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,6518.4,4,0,1955.52,Dec,2017
9701,15/12/2017,KM-16660,Consumer,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,23613.12,3,0.2,1770.984,Dec,2017
9702,30/10/2016,SP-20920,Consumer,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,434.4,2,0,143.352,Oct,2016
9703,31/7/2017,LB-16795,Home Office,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,1384.8,1,0,664.704,Jul,2017
9704,31/7/2017,LB-16795,Home Office,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,101994,5,0,46917.24,Jul,2017
9705,31/7/2017,LB-16795,Home Office,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",1321.2,3,0,647.388,Jul,2017
9706,19/10/2017,JS-16030,Consumer,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,4754.88,3,0.2,1664.208,Oct,2017
9707,21/10/2016,CS-11950,Consumer,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,29056.32,3,0.2,1452.816,Oct,2016
9708,21/10/2016,CS-11950,Consumer,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,1486.8,3,0,683.928,Oct,2016
9709,21/10/2016,CS-11950,Consumer,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",2395.2,2,0,670.656,Oct,2016
9710,21/10/2016,CS-11950,Consumer,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,40910.4,3,0,409.104,Oct,2016
9711,5/11/2014,MD-17350,Consumer,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,32828.16,2,0.2,-4103.52,Nov,2014
9712,5/11/2014,MD-17350,Consumer,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,1583.28,2,0.7,-1055.52,Nov,2014
9713,5/11/2014,MD-17350,Consumer,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,129611.52,6,0.2,-11341.008,Nov,2014
9714,5/11/2014,MD-17350,Consumer,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,6187.2,5,0.2,-773.4,Nov,2014
9715,5/11/2014,MD-17350,Consumer,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,7009.92,2,0.2,2015.352,Nov,2014
9716,7/11/2016,LD-17005,Consumer,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,6910.08,2,0.2,2418.528,Nov,2016
9717,12/8/2016,DB-13270,Home Office,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,4477.44,4,0.2,335.808,Aug,2016
9718,30/5/2016,AT-10735,Consumer,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,9595.2,5,0.2,959.52,May,2016
9719,30/5/2016,AT-10735,Consumer,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,26875.2,5,0.2,1343.76,May,2016
9720,12/11/2017,DK-13375,Consumer,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",26522.88,2,0.2,-6630.72,Nov,2017
9721,22/9/2016,CS-12250,Corporate,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",2275.2,2,0,910.08,Sept,2016
9722,16/2/2016,JF-15565,Consumer,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,39197.52,3,0.1,4790.808,Feb,2016
9723,16/2/2016,JF-15565,Consumer,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,10796.4,3,0,4750.416,Feb,2016
9724,22/12/2014,TW-21025,Home Office,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',35605.44,13,0.2,12016.836,Dec,2014
9725,5/12/2015,TB-21250,Consumer,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,1466.88,2,0.2,531.744,Dec,2015
9726,17/9/2017,SC-20380,Consumer,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,10796.4,3,0,4534.488,Sept,2017
9727,2/12/2017,KM-16720,Consumer,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,34423.2,7,0,9638.496,Dec,2017
9728,2/12/2017,KM-16720,Consumer,TEC-PH-10004977,Technology,Phones,GE 30524EE4,117594,5,0,34102.26,Dec,2017
9729,2/12/2017,KM-16720,Consumer,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,523.2,2,0,20.928,Dec,2017
9730,29/9/2014,EB-14170,Consumer,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,1205.76,2,0.2,376.8,Sept,2014
9731,29/9/2014,EB-14170,Consumer,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,96930,5,0,18416.7,Sept,2014
9732,14/11/2017,JE-15715,Consumer,OFF-AR-10003504,Office Supplies,Art,Newell 347,4108.8,8,0,1191.552,Nov,2017
9733,20/8/2014,NC-18535,Corporate,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",60028.8,13,0,17408.352,Aug,2014
9734,20/8/2014,NC-18535,Corporate,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,2414.4,2,0,1110.624,Aug,2014
9735,20/8/2014,NC-18535,Corporate,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,107638.8,1,0,50590.236,Aug,2014
9736,19/11/2014,AD-10180,Home Office,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",705.6,1,0.2,238.14,Nov,2014
9737,29/6/2015,NF-18475,Home Office,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,32397.6,2,0,8747.352,Jun,2015
9738,16/3/2017,KD-16615,Corporate,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",37214.4,2,0,9675.744,Mar,2017
9739,16/3/2017,KD-16615,Corporate,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8455.68,6,0.2,2748.096,Mar,2017
9740,16/3/2017,KD-16615,Corporate,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2361.6,5,0.2,826.56,Mar,2017
9741,16/3/2017,KD-16615,Corporate,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,16880.4,3,0,6583.356,Mar,2017
9742,8/11/2015,QJ-19255,Corporate,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",528588,5,0,121575.24,Nov,2015
9743,28/11/2017,EP-13915,Consumer,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,7518,5,0,3533.46,Nov,2017
9744,16/6/2016,JJ-15445,Consumer,OFF-LA-10001641,Office Supplies,Labels,Avery 518,1134,3,0,544.32,Jun,2016
9745,21/1/2017,BE-11410,Consumer,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,32229.12,4,0.2,10877.328,Jan,2017
9746,24/11/2017,BP-11290,Consumer,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",43689.6,2,0.2,1092.24,Nov,2017
9747,24/11/2017,BP-11290,Consumer,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,8530.56,2,0.2,-213.264,Nov,2017
9748,11/11/2014,BH-11710,Consumer,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,1318.08,2,0.6,-955.608,Nov,2014
9749,11/11/2014,BH-11710,Consumer,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,95753.28,4,0.3,-6839.52,Nov,2014
9750,4/3/2016,EM-13810,Corporate,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,19197.6,2,0,6911.136,Mar,2016
9751,11/10/2016,EP-13915,Consumer,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,641.28,2,0.2,80.16,Oct,2016
9752,11/10/2016,EP-13915,Consumer,OFF-AR-10001446,Office Supplies,Art,Newell 309,3326.4,3,0.2,415.8,Oct,2016
9753,1/7/2016,NZ-18565,Home Office,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,299.52,1,0.2,108.576,Jul,2016
9754,27/3/2017,LC-16870,Consumer,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",991.2,2,0,455.952,Mar,2017
9755,27/3/2017,LC-16870,Consumer,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,2131.2,2,0,1065.6,Mar,2017
9756,27/3/2017,LC-16870,Consumer,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",39952.8,3,0,1198.584,Mar,2017
9757,27/3/2017,LC-16870,Consumer,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,35052,2,0,7010.4,Mar,2017
9758,27/3/2017,LC-16870,Consumer,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,24732,5,0,6677.64,Mar,2017
9759,27/3/2017,LC-16870,Consumer,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",2116.8,4,0,973.728,Mar,2017
9760,31/10/2016,SF-20965,Corporate,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,168470.4,5,0.2,8423.52,Oct,2016
9761,4/11/2017,KM-16375,Home Office,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",516,2,0,170.28,Nov,2017
9762,14/2/2014,ML-17395,Corporate,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,28796.4,3,0,10366.704,Feb,2014
9763,14/2/2014,ML-17395,Corporate,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,9835.2,2,0,2753.856,Feb,2014
9764,14/2/2014,ML-17395,Corporate,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,28634.4,2,0,572.688,Feb,2014
9765,18/6/2014,MC-18100,Consumer,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,16776,5,0.2,1467.9,Jun,2014
9766,28/2/2017,DB-13660,Consumer,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,1180.8,2,0,566.784,Feb,2017
9767,28/2/2017,DB-13660,Consumer,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",933.6,1,0,420.12,Feb,2017
9768,9/12/2017,LW-17215,Consumer,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6588,5,0,3228.12,Dec,2017
9769,7/12/2017,TC-21535,Home Office,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6004.8,6,0,3002.4,Dec,2017
9770,24/11/2016,SC-20050,Home Office,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,40790.4,5,0.2,1019.76,Nov,2016
9771,24/11/2016,SC-20050,Home Office,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,1263.36,4,0.2,410.592,Nov,2016
9772,24/11/2016,SC-20050,Home Office,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,5086.08,2,0.2,508.608,Nov,2016
9773,3/7/2016,FM-14215,Corporate,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,14870.4,5,0.2,4647,Jul,2016
9774,26/6/2016,PF-19225,Consumer,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,16314,1,0,4731.06,Jun,2016
9775,26/7/2014,LF-17185,Consumer,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,261310.08,8,0.8,-444227.136,Jul,2014
9776,26/7/2014,LF-17185,Consumer,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,2099.52,3,0.6,-1207.224,Jul,2014
9777,26/7/2014,LF-17185,Consumer,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,2014.08,4,0.8,-3222.528,Jul,2014
9778,26/7/2014,LF-17185,Consumer,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,51736.32,9,0.2,-3233.52,Jul,2014
9779,26/7/2014,LF-17185,Consumer,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,1065.6,5,0.8,-1598.4,Jul,2014
9780,26/7/2014,LF-17185,Consumer,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,580.32,2,0.8,-1450.8,Jul,2014
9781,14/9/2016,CL-12565,Consumer,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,52542,3,0,15762.6,Sept,2016
9782,14/9/2016,CL-12565,Consumer,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,80828.16,2,0.2,30310.56,Sept,2016
9783,31/5/2015,EM-13825,Corporate,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,32976,5,0,16158.24,May,2015
9784,31/5/2015,EM-13825,Corporate,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",7461.6,1,0,2014.632,May,2015
9785,31/5/2015,EM-13825,Corporate,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,993.6,2,0,357.696,May,2015
9786,9/5/2015,ME-17725,Consumer,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",5857.2,3,0,2870.028,May,2015
9787,5/11/2014,BG-11035,Consumer,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",17988,5,0,4856.76,Nov,2014
9788,27/3/2017,CJ-12010,Consumer,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",122799.84,5,0.32,-3611.76,Mar,2017
9789,27/3/2017,CJ-12010,Consumer,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,72066.96,3,0.3,-1029.528,Mar,2017
9790,27/3/2017,CJ-12010,Consumer,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,4799.04,1,0.2,839.832,Mar,2017
9791,27/3/2017,CJ-12010,Consumer,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",25349.52,2,0.3,-7966.992,Mar,2017
9792,21/5/2014,KH-16360,Consumer,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,6727.68,6,0.2,2522.88,May,2014
9793,21/5/2014,KH-16360,Consumer,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,12932.64,2,0.3,-3510.288,May,2014
9794,21/5/2014,KH-16360,Consumer,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",579.84,1,0.2,195.696,May,2014
9795,21/5/2014,KH-16360,Consumer,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,2188.8,3,0.8,-3720.96,May,2014
9796,21/5/2016,SH-19975,Corporate,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",455.76,3,0.8,-706.428,May,2016
9797,12/1/2015,CS-12490,Corporate,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",1244.16,2,0.2,186.624,Jan,2015
9798,12/1/2015,CS-12490,Corporate,TEC-PH-10004977,Technology,Phones,GE 30524EE4,28222.56,2,0.4,-5174.136,Jan,2015
9799,12/1/2015,CS-12490,Corporate,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,3165.12,4,0.4,316.512,Jan,2015
9800,12/1/2015,CS-12490,Corporate,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,1246.08,2,0.2,264.792,Jan,2015
9801,12/1/2015,CS-12490,Corporate,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,12854.16,3,0.4,-2570.832,Jan,2015
